contig	start_pos	end_pos	strand	id	GI	GeneID	gene	description
NC_004316.3	359990	360494	D	XP_001350489.1	124805615	811133	<NULL_VALUE>	apicoplast ribosomal protein L29 precursor, putative
NC_004316.3	361895	375869	D	XP_001350490.2	258597466	811134	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	376547	387478	D	XP_001350491.1	124805622	811135	PCRMP 3	cysteine repeat modular protein 3, putative
NC_004316.3	388540	389142	D	XP_001350492.1	124805624	811136	<NULL_VALUE>	mitochondrial ACP precursor
NC_004316.3	390927	395621	D	XP_001350493.1	124805628	811137	<NULL_VALUE>	amino acid transporter, putative
NC_004316.3	395981	401242	R	XP_001350494.1	124805631	811138	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	402295	402522	D	XP_001350495.1	124805635	811139	<NULL_VALUE>	tim10 homologue, putative
NC_004316.3	403345	404809	D	XP_001350496.1	124805639	811140	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	405603	409145	R	XP_001350497.1	124805643	811141	<NULL_VALUE>	erythrocyte membrane protein pfemp3, putative
NC_004316.3	415398	419726	D	XP_001350498.1	124805646	811142	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	421365	422195	R	XP_001350499.1	124805650	811143	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	423456	426005	R	XP_001350500.1	124805654	811144	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	427266	427972	D	XP_001350501.1	124805657	811145	<NULL_VALUE>	lsm7 homologue, putative
NC_004316.3	428489	432874	R	XP_001350502.1	124805659	811146	<NULL_VALUE>	Zinc finger transcription factor (krox1)
NC_004316.3	436086	438464	D	XP_001350503.1	124805661	811147	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	439705	442852	D	XP_001350504.2	258597468	811148	PDE1	cGMP-specific phosphodiesterase
NC_004316.3	443674	444981	D	XP_001350505.1	124805668	811149	PBGD	porphobilinogen deaminase
NC_004316.3	445619	447262	D	XP_001350506.1	124805672	811150	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	447375	447944	R	XP_001350507.1	124805676	811151	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	448766	451333	R	XP_001350508.1	124805679	811152	<NULL_VALUE>	ABC transporter, (TAP family)
NC_004316.3	452589	453822	D	XP_001350509.1	124805683	811153	<NULL_VALUE>	mitochondrial ribosomal protein L12 precursor, putative
NC_004316.3	455298	456230	R	XP_001350510.1	124805687	811154	Syn2	Qa-SNARE protein, putative
NC_004316.3	458670	461672	R	XP_001350511.1	124805690	811155	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	465108	465737	D	XP_001350512.1	124805693	811156	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	466595	469300	R	XP_001350513.1	124805696	811157	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	470222	471538	D	XP_001350514.1	124805698	811158	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	472253	475450	R	XP_001350515.1	124805702	811159	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	476570	478363	R	XP_001350516.1	124805706	811160	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	480586	482799	D	XP_001350517.2	258597470	811161	PIG-M	GPI mannosyltransferase I
NC_004316.3	484058	489895	D	XP_001350518.1	124805714	811162	<NULL_VALUE>	kinesin-like protein, putative
NC_004316.3	490855	491550	D	XP_001350519.1	124805718	811163	<NULL_VALUE>	HSP20-like chaperone
NC_004316.3	491886	497381	R	XP_001350520.1	124805722	811164	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	498518	502223	R	XP_001350521.2	258597472	811165	<NULL_VALUE>	minichromosome maintenance protein, putative
NC_004316.3	505338	506656	D	XP_001350522.1	124805729	811166	<NULL_VALUE>	heat shock protein DNAJ homologue Pfj4
NC_004316.3	507802	508965	R	XP_001350523.1	124805732	811167	<NULL_VALUE>	mitochondrial ribosomal protein S18 precursor, putative
NC_004316.3	510317	519431	D	XP_001350524.1	124805736	811168	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	521681	524464	D	XP_001350525.1	124805740	811169	<NULL_VALUE>	DNA replication licensing factor MCM5, putative
NC_004316.3	526103	527774	D	XP_001350526.1	124805744	811170	pUB	polyubiquitin
NC_004316.3	528999	532792	R	XP_001350527.1	124805748	811171	ATPase4	non-SERCA-type Ca2+ -transporting P-ATPase
NC_004316.3	534906	535909	R	XP_001350528.1	124805752	811172	<NULL_VALUE>	glutathione peroxidase
NC_004316.3	536945	538621	D	XP_001350529.1	124805757	811173	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	540719	542926	R	XP_001350530.1	124805760	811174	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	543512	548526	D	XP_001350531.2	258597474	811175	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	549882	550904	D	XP_001350532.1	124805767	811176	<NULL_VALUE>	Tetratricopeptide repeat family protein, putative
NC_004316.3	552096	553847	R	XP_001350533.1	124805771	811177	Gatp	glycerol-3-phosphate acyltransferase
NC_004316.3	555813	556755	R	XP_002585480.1	258549153	8445049	<NULL_VALUE>	conserved Plasmodium membrane protein
NC_004316.3	558040	562173	R	XP_001350534.1	124805775	811178	<NULL_VALUE>	eukaryotic translation initiation factor 3 subunit 10, putative
NC_004316.3	565959	566924	D	XP_001350535.1	124805779	811179	<NULL_VALUE>	iron-sulfur subunit of succinate dehydrogenase
NC_004316.3	568562	571828	R	XP_001350536.1	124805783	811180	<NULL_VALUE>	bromodomain protein, putative
NC_004316.3	577522	578358	D	XP_001350537.1	124805786	811181	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	578463	578910	R	XP_001350538.1	124805791	811182	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	579588	581318	R	XP_001350539.1	124805793	811183	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	583082	585316	D	XP_001350540.1	124805795	811184	<NULL_VALUE>	conserved Plasmodium membrane protein
NC_004316.3	586802	587083	D	XP_001350541.1	124805799	811185	<NULL_VALUE>	dynein light chain 1, putative
NC_004316.3	588121	588975	R	XP_001350542.1	124805803	811186	<NULL_VALUE>	RNA polymerase subunit 8c, putative
NC_004316.3	590187	592427	R	XP_001350543.1	124805808	811187	<NULL_VALUE>	bifunctional aminoacyl-tRNA synthetase, putative
NC_004316.3	595160	598637	R	XP_001350544.1	124805811	811188	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	600947	601557	R	XP_001350545.1	124805815	811189	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	602421	606955	D	XP_001350546.2	258597476	811190	<NULL_VALUE>	Phosphatidylinositol-glycan biosynthesis class O protein, putative
NC_004316.3	607372	607999	R	XP_001350547.1	124805823	811191	<NULL_VALUE>	histone-lysine N-methyltransferase, putative
NC_004316.3	608535	610006	R	XP_002585481.1	258549155	8445021	<NULL_VALUE>	geranylgeranyl transferase type2 beta subunit, putative
NC_004316.3	610264	610762	R	XP_001350548.2	258597478	811192	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	611885	613207	D	XP_001350549.1	124805828	811193	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	613554	614567	R	XP_001350550.2	258597480	811194	<NULL_VALUE>	adrenodoxin-type ferredoxin, putative
NC_004316.3	615629	616093	D	XP_001350551.1	124805835	811195	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	616775	617380	D	XP_001350552.1	124805838	811196	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	618757	620104	D	XP_001350553.1	124805842	811197	<NULL_VALUE>	conserved Plasmodium membrane protein
NC_004316.3	621118	621768	D	XP_001350554.1	124805845	811198	TPx2	thioredoxin peroxidase 2
NC_004316.3	623119	626266	D	XP_001350555.1	124805849	811199	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	627354	628196	D	XP_001350556.1	124805852	811200	<NULL_VALUE>	cyclophilin
NC_004316.3	629002	629660	R	XP_001350557.2	258597482	811201	Cpn10	10 kd chaperonin
NC_004316.3	631154	633004	R	XP_001350558.1	124805859	811202	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	633885	634538	R	XP_002585482.1	258549157	8445047	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	635028	635450	D	XP_001350559.1	124805863	811203	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	635531	638872	R	XP_001350560.1	124805865	811204	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	639388	640488	D	XP_001350561.1	124805868	811205	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	641545	643512	D	XP_001350562.1	124805872	811206	SR10	conserved Plasmodium membrane protein
NC_004316.3	644532	646388	D	XP_001350563.1	124805876	811207	<NULL_VALUE>	seryl-tRNA synthetase, putative
NC_004316.3	646972	647853	D	XP_001350564.1	124805880	811208	<NULL_VALUE>	conserved Plasmodium membrane protein
NC_004316.3	648882	650545	D	XP_001350565.1	124805884	811209	<NULL_VALUE>	glycerol-3-phosphate dehydrogenase, putative
NC_004316.3	651391	651849	R	XP_001350566.1	124805888	811210	<NULL_VALUE>	signal recognition particle SRP19, putative
NC_004316.3	653663	656428	D	XP_001350567.2	258597485	811211	<NULL_VALUE>	conserved Plasmodium membrane protein
NC_004316.3	657332	657997	R	XP_001350568.1	124805895	811212	mdv-1	male development protein 1
NC_004316.3	659731	660279	R	XP_001350569.1	124805898	811213	CelTOS	CelTOS, putative
NC_004316.3	663054	666275	D	XP_001350570.1	124805900	811214	<NULL_VALUE>	MAC/Perforin, putative
NC_004316.3	670440	673259	D	XP_001350571.1	124805903	811215	<NULL_VALUE>	DNA-binding chaperone, putative
NC_004316.3	674342	674770	R	XP_001350572.1	124805907	811216	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	675449	677569	R	XP_001350573.2	258597487	811217	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	678595	681954	D	XP_001350574.1	124805915	811218	<NULL_VALUE>	RNA binding protein, putative
NC_004316.3	683091	685715	D	XP_001350575.1	124805918	811219	<NULL_VALUE>	GTP binding protein, putative
NC_004316.3	686300	688864	R	XP_001350576.1	124805922	811220	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	693060	693704	D	XP_001350577.1	124805926	811221	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	695552	696448	D	XP_001350578.1	124805930	811222	<NULL_VALUE>	anaphase promoting complex subunit 10
NC_004316.3	696888	698450	R	XP_001350579.1	124805933	811223	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	698764	699006	R	XP_001350580.1	124805935	811224	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	700524	702204	D	XP_001350581.1	124805937	811225	<NULL_VALUE>	hypothetical protein
NC_004316.3	703888	704946	D	XP_001350582.1	124805940	811226	PTRAMP	Thrombospondin-related apical membrane protein
NC_004316.3	706220	708048	D	XP_001350583.2	258597489	811227	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	708929	715658	R	XP_001350584.1	124805948	811228	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	717948	719813	D	XP_001350585.1	124805951	811229	<NULL_VALUE>	adaptor protein subunit, putative
NC_004316.3	720879	723441	R	XP_001350586.2	258597491	811230	<NULL_VALUE>	triose or hexose phosphate/phosphate translocator, putative
NC_004316.3	725834	729830	R	XP_001350587.1	124805959	811231	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	732167	734952	R	XP_001350588.1	124805963	811232	<NULL_VALUE>	arginyl-tRNA synthetase, putative
NC_004316.3	736328	737818	R	XP_001350589.1	124805967	811233	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	738350	740248	R	XP_001350591.2	258597493	811235	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	740987	743140	R	XP_001350592.1	124805975	811236	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	745995	754919	D	XP_001350593.1	124805979	811237	<NULL_VALUE>	formin 2, putative
NC_004316.3	757642	763635	D	XP_001350594.1	124805983	811238	<NULL_VALUE>	clathrin heavy chain, putative
NC_004316.3	766647	774190	R	XP_001350595.1	124805987	811239	VAR	erythrocyte membrane protein 1, PfEMP1
NC_004316.3	785564	790666	R	XP_001350596.1	124805991	811242	ATPase2	aminophospholipid-transporting P-ATPase
NC_004316.3	792870	793442	R	XP_001350597.1	124805995	811243	RKIP	raf kinase inhibitor
NC_004316.3	795150	795311	D	XP_002585483.1	258549159	8445042	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	796493	797176	D	XP_001350598.1	124805999	811244	<NULL_VALUE>	D-ribulose-5-phosphate 3-epimerase, putative
NC_004316.3	798297	799604	R	XP_001350599.1	124806003	811245	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	802537	804393	D	XP_001350600.1	124806005	811246	<NULL_VALUE>	pre-mRNA splicing factor, putative
NC_004316.3	807553	816197	D	XP_001350601.1	124806008	811247	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	816902	818461	D	XP_001350602.1	124806011	811248	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	818696	819652	R	XP_001350603.1	124806015	811249	<NULL_VALUE>	hypothetical protein
NC_004316.3	820579	822191	D	XP_001350604.1	124806018	811250	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	822951	824197	R	XP_001350605.1	124806022	811251	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	825690	827705	R	XP_001350606.1	124806026	811252	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	831245	832045	R	XP_001350607.1	124806029	811253	<NULL_VALUE>	chromodomain protein
NC_004316.3	836905	843894	R	XP_001350608.1	124806033	811254	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	847430	849176	D	XP_001350609.2	258597495	811255	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	849833	850645	D	XP_001350610.1	124806040	811256	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	851005	854732	R	XP_001350611.1	124806042	811257	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	857090	858664	D	XP_001350612.1	124806045	811258	<NULL_VALUE>	membrane skeletal protein, putative
NC_004316.3	860255	862783	D	XP_001350613.1	124806049	811259	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	863803	865179	D	XP_001350614.1	124806053	811260	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	865719	868574	D	XP_001350615.2	258597497	811261	<NULL_VALUE>	hypothetical protein
NC_004316.3	869253	871361	D	XP_001350616.1	124806061	811262	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	872353	874932	R	XP_001350617.1	124806065	811263	<NULL_VALUE>	conserved Plasmodium membrane protein
NC_004316.3	876908	878617	R	XP_001350618.1	124806068	811264	<NULL_VALUE>	hypothetical protein
NC_004316.3	879622	881178	R	XP_001350619.1	124806072	811265	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	883559	886024	R	XP_001350620.1	124806075	811266	<NULL_VALUE>	endoplasmin homolog precursor, putative
NC_004316.3	890573	898249	D	XP_001350621.1	124806077	811267	ApiAP2	transcription factor with AP2 domain(s), putative
NC_004316.3	899190	901068	R	XP_001350622.1	124806081	811268	<NULL_VALUE>	ATP-binding protein, putative
NC_004316.3	907195	914493	D	XP_001350623.1	124806084	811269	ApiAP2	transcription factor with AP2 domain(s), putative
NC_004316.3	918714	919328	D	XP_001350624.1	124806088	811270	GAP45	glideosome-associated protein 45
NC_004316.3	920782	922408	R	XP_001350625.2	258597499	811271	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	923519	925190	D	XP_001350626.1	124806096	811272	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	925367	926241	R	XP_001350627.1	124806100	811273	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	927817	929983	R	XP_001350628.1	124806104	811274	PKAr	CAMP-dependent protein kinase regulatory subunit, putative
NC_004316.3	932909	934273	D	XP_001350629.1	124806108	811275	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	934963	938631	R	XP_001350630.1	124806110	811276	GyrA	DNA gyrase subunit A;evidence=inferred from direct assay
NC_004316.3	941117	946737	D	XP_001350631.1	124806112	811277	<NULL_VALUE>	phospholipid-transporting ATPase, putative
NC_004316.3	946856	960961	R	XP_001350632.2	258597501	811278	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	962623	967483	R	XP_001350633.1	124806119	811279	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	968972	970065	D	XP_001350634.1	124806124	811280	<NULL_VALUE>	integral membrane protein, putative
NC_004316.3	971260	972186	D	XP_001350635.1	124806128	811281	<NULL_VALUE>	mitochondrial carrier protein, putative
NC_004316.3	972702	973385	R	XP_001350636.1	124806132	811282	<NULL_VALUE>	mitochondrial ribosomal protein L24-2 precursor, putative
NC_004316.3	974364	975533	D	XP_001350637.1	124806136	811283	GTP-CH	GTP cyclohydrolase I
NC_004316.3	976812	977881	R	XP_001350638.1	124806140	811284	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	981293	984467	D	XP_001350639.2	258597503	811285	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	988620	991247	D	XP_001350640.1	124806145	811286	<NULL_VALUE>	polyadenylate-binding protein, putative
NC_004316.3	994247	996430	D	XP_001350641.1	124806148	811287	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	998345	999267	D	XP_001350642.1	124806152	811288	<NULL_VALUE>	chromatin assembly protein (ASF1), putative
NC_004316.3	1000671	1001937	R	XP_001350643.2	258597505	811289	<NULL_VALUE>	cytochrome c heme lyase, putative
NC_004316.3	1003193	1007578	R	XP_001350644.1	124806160	811290	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	1009281	1010243	D	XP_001350645.1	124806163	811291	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	1010824	1011334	R	XP_001350646.1	124806165	811292	<NULL_VALUE>	splicing factor 3b subunit, putative
NC_004316.3	1012302	1017840	R	XP_001350647.2	258597507	811293	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	1018498	1024000	D	XP_001350648.1	124806173	811294	<NULL_VALUE>	isoleucyl-tRNA synthetase, putative
NC_004316.3	1024447	1028010	R	XP_001350649.1	124806177	811295	<NULL_VALUE>	erythrocyte membrane protein pfemp3, putative
NC_004316.3	1029854	1031380	D	XP_001350650.1	124806180	811296	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	1031817	1032557	R	XP_001350651.1	124806183	811297	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	1033543	1035104	D	XP_001350652.1	124806187	811298	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	1035253	1038146	R	XP_001350653.1	124806191	811299	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	1039401	1043906	R	XP_001350654.1	124806195	811300	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	1045986	1049822	D	XP_001350655.1	124806199	811301	<NULL_VALUE>	ubiquitin-activating enzyme E1, putative
NC_004316.3	1050271	1052391	R	XP_001350656.1	124806202	811302	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	1053287	1056273	R	XP_001350657.1	124806206	811303	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	1058193	1059143	D	XP_001350658.1	124806210	811304	<NULL_VALUE>	hydrolase / phosphatase, putative
NC_004316.3	1059709	1061460	R	XP_001350659.1	124806213	811305	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	1065787	1066674	D	XP_001350660.1	124806216	811306	<NULL_VALUE>	cof-like hydrolase, had-superfamily, subfamily iib
NC_004316.3	1067461	1071300	R	XP_001350661.2	258597509	811307	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	1072450	1076967	D	XP_001350662.1	124806224	811308	<NULL_VALUE>	RAP protein, putative
NC_004316.3	1077859	1078767	R	XP_001350663.1	124806227	811309	PCNA2	proliferating cell nuclear antigen 2
NC_004316.3	1081189	1083099	D	XP_001350664.1	124806231	811310	<NULL_VALUE>	hypothetical protein
NC_004316.3	1085378	1087255	D	XP_001350665.1	124806234	811311	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	1088527	1090014	R	XP_001350666.1	124806238	811312	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	1092151	1092642	R	XP_001350667.2	258597511	811313	<NULL_VALUE>	conserved Plasmodium protein
NC_004316.3	1093534	1095762	R	XP_001350668.1	124806246	811314	<NULL_VALUE>	DEAD-box helicase
NC_004316.3	1098120	1104214	D	XP_001350669.2	258597513	811315	<NULL_VALUE>	potassium channel, putative
NC_004316.3	1105242	1108730	D	XP_001350670.1	124806250	811316	<NULL_VALUE>	conserved Plasmodium protein
